StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,NumAbvYear9,NumAbvDiploma,NumProf,Year_02,Year3_Reading_At_Risk
643254050,2,7,13,16,14,22,6,4,0,2,0,1,0,1,0,1,5.10,Male,0,1,0,0,0,0,1,1,93,93,1,0,0,2017,FALSE
243802373,1,5,15,12,9,16,4,29,1,2,1,1,1,1,1,2,5.19,Male,0,1,0,0,0,0,3,2,95,95,2,0,0,2020,TRUE
669432104,12,13,27,30,30,30,29,33,1,3,1,2,2,2,0,2,5.74,Male,1,0,0,0,0,0,3,2,101,101,2,0,0,2016,FALSE
962412906,6,17,19,22,26,30,37,31,1,3,1,1,1,2,0,1,4.82,Female,1,0,0,0,0,0,2,1,114,114,2,1,1,2017,FALSE
250230059,11,12,20,21,25,29,16,31,3,3,1,2,2,2,2,2,5.25,Female,1,0,0,0,0,0,2,2,114,114,2,2,2,2018,FALSE
672471905,11,13,22,18,21,28,23,39,2,3,1,2,3,4,2,2,5.59,Female,1,0,0,0,0,0,2,2,120,120,2,0,1,2017,FALSE
605491902,22,23,30,32,30,31,47,48,3,2,1,2,1,2,2,1,5.56,Female,1,0,0,0,0,0,3,3,109,109,2,0,0,2020,FALSE
124333293,3,16,19,24,26,28,15,27,1,2,1,1,1,1,0,0,4.63,Female,0,1,0,0,0,0,3,3,99,99,2,0,0,2017,FALSE
875169670,15,13,22,26,30,30,35,51,3,5,2,3,3,5,2,4,5.69,Male,1,0,0,0,0,0,2,1,104,104,2,2,1,2020,FALSE
252752573,16,16,22,23,31,30,27,31,0,2,1,2,1,2,0,2,5.28,Female,1,0,0,0,0,0,2,1,116,116,2,1,2,2018,FALSE
813188992,16,21,25,21,29,31,27,49,2,4,1,2,2,1,1,2,5.56,Female,0,0,1,0,0,0,3,2,103,103,2,2,2,2020,FALSE
305085218,13,13,24,27,27,31,35,35,1,3,1,2,1,2,0,2,4.94,Male,1,0,0,0,0,0,2,2,102,102,0,0,0,2017,FALSE
659161413,15,20,21,25,28,29,31,44,2,2,1,1,1,3,2,2,4.56,Female,1,0,0,0,0,0,1,1,95,95,1,1,1,2020,FALSE
153701997,24,25,27,30,31,30,48,47,4,5,3,3,4,5,2,2,5.19,Male,1,0,0,0,0,0,2,1,113,105,2,2,2,2021,FALSE
928603430,8,14,19,29,30,32,30,32,2,3,1,2,0,2,2,2,5.05,Female,1,0,0,0,0,0,1,1,116,116,0,0,0,2018,FALSE
428851695,15,17,25,26,29,30,28,46,3,5,0,2,1,3,1,2,5.20,Male,1,0,0,0,0,0,2,2,95,93,0,0,0,2021,FALSE
425054772,18,22,25,25,28,30,14,37,2,2,1,1,1,3,2,2,4.70,Male,1,0,0,0,0,0,1,1,97,97,2,2,2,2017,FALSE
356020105,5,16,27,25,25,30,15,12,5,4,4,4,4,4,2,3,5.04,Male,0,1,0,0,0,0,2,2,117,108,1,2,2,2021,FALSE
885535140,9,15,19,27,28,28,18,33,2,2,1,1,1,0,0,1,5.13,Female,0,1,0,0,0,1,2,2,102,102,2,0,0,2020,FALSE
100339934,4,16,17,17,20,25,22,33,1,3,1,2,0,2,2,2,5.18,Male,1,0,0,0,0,0,4,2,114,114,2,0,1,2017,FALSE
451167787,5,10,18,18,16,25,31,29,2,3,1,1,2,4,2,2,5.72,Female,1,0,0,0,0,0,4,2,94,94,2,2,2,2020,FALSE
493371601,1,19,18,20,24,28,10,21,1,2,1,1,1,2,1,2,5.38,Male,1,0,0,0,0,0,3,2,90,90,2,1,2,2017,FALSE
653683212,25,27,30,24,28,30,33,39,3,4,1,2,1,5,0,3,4.85,Female,1,0,0,0,0,0,1,1,113,113,2,2,2,2020,FALSE
692915350,29,28,28,31,29,30,45,43,3,4,1,3,1,0,0,2,5.27,Female,1,0,0,0,0,0,2,2,114,114,2,0,1,2020,FALSE
164639694,1,15,15,10,16,23,7,18,2,1,1,2,0,1,0,2,4.89,Male,0,1,0,0,0,1,1,1,120,120,1,0,0,2020,FALSE
488331061,19,24,24,25,29,31,50,34,3,3,2,2,1,2,1,2,5.52,Female,1,0,0,0,0,0,2,1,90,90,2,2,2,2018,FALSE
620962233,24,32,30,31,31,30,30,42,2,2,1,2,2,2,1,2,5.65,Female,1,0,0,0,0,0,2,1,109,109,2,1,2,2020,FALSE
516214280,7,13,19,23,26,30,11,14,1,2,1,1,1,1,1,2,5.53,Female,0,1,0,0,0,1,3,1,99,94,2,1,1,2021,FALSE
861055463,1,4,14,13,13,15,11,21,1,1,0,1,1,1,0,1,5.13,Male,1,0,0,0,0,0,1,1,97,97,0,0,0,2016,FALSE
993187670,16,16,23,23,22,28,40,43,3,4,2,2,2,2,0,3,5.25,Female,1,0,0,0,0,0,2,2,104,104,1,1,1,2020,FALSE
472555884,6,18,19,21,20,25,14,27,2,2,1,2,1,2,2,2,5.34,Male,0,1,0,0,0,0,2,1,90,90,2,2,1,2017,FALSE
390366078,8,11,21,20,22,27,17,29,1,2,1,1,1,3,0,2,4.75,Female,1,0,0,0,0,0,3,1,102,102,2,0,1,2016,FALSE
818095660,10,18,24,29,28,27,14,30,2,3,1,2,1,2,2,2,4.54,Female,1,0,0,0,0,0,2,1,114,114,2,2,1,2016,FALSE
945275578,7,11,16,17,18,24,22,29,2,2,0,1,0,1,0,1,5.29,Male,0,1,0,0,0,1,3,1,95,95,2,0,0,2018,FALSE
947423768,16,17,19,20,23,29,26,34,1,4,1,2,1,3,2,2,5.45,Female,1,0,0,0,0,0,2,1,90,90,0,0,0,2017,FALSE
540909357,28,29,30,30,31,31,22,46,2,3,1,2,1,2,2,2,5.75,Female,1,0,0,0,0,0,2,1,109,109,2,2,2,2020,FALSE
115651767,13,14,20,21,22,25,14,33,1,2,1,1,1,1,0,2,4.99,Female,0,1,0,0,0,1,3,2,116,104,2,2,1,2021,FALSE
779645855,-1,4,15,13,16,17,7,11,1,2,0,0,0,0,0,1,5.54,Female,0,1,0,0,0,0,1,1,89,89,1,0,0,2017,FALSE
981367371,3,11,19,17,18,24,11,27,2,3,1,2,1,2,2,2,5.33,Male,1,0,0,0,0,0,3,3,90,90,1,0,0,2018,FALSE
904442282,1,12,16,19,17,23,5,16,2,1,1,0,1,1,2,1,4.84,Female,0,1,0,0,0,0,2,2,95,95,2,0,1,2018,TRUE
201671904,7,12,18,18,24,23,22,29,2,3,1,2,1,2,1,2,5.79,Female,1,0,0,0,0,0,2,2,116,116,2,1,2,2020,FALSE
588852991,3,14,12,12,17,21,5,12,2,2,1,1,1,2,0,2,5.66,Male,0,0,0,0,1,0,1,1,103,103,2,1,0,2017,TRUE
189429127,22,22,21,25,30,27,17,39,2,3,1,1,1,1,1,1,4.87,Male,1,0,0,0,0,0,1,1,90,90,0,0,0,2017,FALSE
651230781,7,11,22,17,23,27,19,34,2,3,1,1,2,3,2,2,5.30,Female,1,0,0,0,0,0,4,2,88,88,2,0,1,2017,FALSE
486883281,10,16,23,23,26,29,20,34,1,2,1,2,1,2,2,2,5.48,Female,1,0,0,0,0,0,3,1,112,112,2,0,1,2020,FALSE
402608628,11,19,26,22,23,29,15,41,2,2,1,1,1,1,0,2,5.08,Female,1,0,0,0,0,0,4,2,103,103,2,1,1,2020,FALSE
106364593,30,26,30,29,26,28,33,44,3,5,2,2,2,4,1,3,5.25,Female,1,0,0,0,0,0,6,4,95,95,2,2,1,2018,FALSE
529667829,12,20,30,32,30,28,22,32,2,2,1,2,1,3,2,2,5.48,Female,1,0,0,0,0,0,3,1,104,98,2,0,0,2021,FALSE
330496671,17,17,27,28,32,29,27,46,1,2,1,2,2,4,2,3,5.36,Male,0,0,1,0,0,0,2,1,91,89,2,0,2,2021,FALSE
329609378,15,17,19,15,15,24,18,26,2,2,1,2,0,2,0,2,5.68,Male,0,1,0,0,0,0,2,2,95,95,2,2,1,2017,FALSE
802104229,9,8,24,28,27,31,10,33,1,2,1,2,1,4,1,2,5.07,Male,1,0,0,0,0,0,1,1,94,94,2,2,1,2020,FALSE
365765526,6,7,16,22,21,26,14,23,1,3,1,1,3,5,2,3,5.27,Male,0,1,0,0,0,0,1,1,94,94,1,1,0,2020,FALSE
584748660,6,11,18,20,20,23,8,13,1,4,0,2,0,3,0,2,5.64,Male,0,0,1,0,0,1,2,1,94,94,2,2,0,2020,FALSE
673501635,11,15,23,24,26,28,17,49,2,1,2,2,3,2,2,2,6.00,Male,1,0,0,0,0,0,2,1,112,112,2,1,2,2020,FALSE
593308406,11,11,17,20,20,21,19,31,2,5,1,1,0,2,0,2,4.65,Male,1,0,0,0,0,0,2,2,94,91,2,2,2,2021,FALSE
966012086,12,18,23,25,28,29,28,37,3,5,1,4,4,4,0,2,5.93,Male,1,0,0,0,0,0,3,1,104,104,2,2,0,2016,FALSE
237265398,9,18,25,30,29,30,18,32,2,2,1,2,1,2,2,2,5.50,Male,1,0,0,0,0,0,3,1,114,114,2,0,0,2018,FALSE
938732846,4,12,22,19,19,23,7,10,0,2,1,2,0,2,1,2,5.08,Male,0,0,0,0,1,1,3,3,95,95,1,0,0,2017,TRUE
517058377,6,6,17,21,21,25,5,34,2,2,1,2,2,1,2,1,5.83,Female,0,1,0,0,0,0,3,2,120,109,2,0,2,2021,TRUE
147025439,9,14,22,22,27,26,39,36,2,3,1,1,2,2,2,2,4.93,Female,1,0,0,0,0,0,3,3,92,92,2,1,0,2018,FALSE
437725875,9,19,23,23,24,27,9,37,3,3,1,2,1,1,1,2,4.58,Male,1,0,0,0,0,0,2,2,90,90,0,0,0,2017,FALSE
711993163,6,9,23,25,25,29,14,19,1,2,0,1,1,2,1,1,5.59,Female,0,0,0,0,1,0,2,1,116,104,1,2,1,2021,FALSE
684613281,14,13,23,24,23,28,14,36,2,3,1,2,3,2,1,2,4.87,Male,1,0,0,0,0,0,3,2,97,97,0,0,0,2016,FALSE
857119080,-3,15,14,13,18,26,14,30,2,3,1,1,0,2,0,1,5.64,Male,0,1,0,0,0,0,3,3,114,114,2,1,1,2017,TRUE
462804989,13,15,19,18,23,26,37,40,2,2,0,2,1,2,0,2,5.22,Female,1,0,0,0,0,0,3,3,97,97,1,1,0,2016,FALSE
390745633,15,18,25,27,30,29,44,40,1,2,1,1,2,2,0,2,5.52,Female,1,0,0,0,0,0,4,3,112,112,2,0,0,2018,FALSE
795513598,4,8,17,16,24,26,11,27,3,2,2,2,3,4,2,2,5.30,Male,0,1,0,0,0,0,1,1,102,97,2,1,0,2021,FALSE
621953489,13,19,27,28,28,28,17,34,0,3,1,2,1,2,0,2,5.65,Female,1,0,0,0,0,0,2,1,101,101,2,1,0,2016,FALSE
372951645,9,9,18,19,21,23,22,33,2,3,1,1,1,2,2,2,5.58,Female,0,1,0,0,0,1,2,1,95,95,2,2,0,2018,TRUE
213747579,18,19,25,24,24,28,24,33,2,3,1,2,0,4,1,2,5.32,Female,1,0,0,0,0,0,2,2,95,95,2,2,2,2018,FALSE
335586342,12,13,21,19,24,26,19,32,2,3,1,2,1,1,1,1,5.10,Female,1,0,0,0,0,0,3,3,120,120,0,0,0,2018,FALSE
208875762,17,21,25,30,30,32,31,38,4,2,2,2,3,5,2,2,6.08,Male,0,1,0,0,0,0,2,2,114,114,2,1,2,2020,FALSE
130006070,5,11,17,18,26,28,17,30,2,4,1,2,2,2,1,2,5.09,Male,1,0,0,0,0,0,3,2,100,100,1,0,0,2018,FALSE
975510324,19,19,26,32,29,29,19,37,1,4,1,1,0,2,0,2,5.62,Female,1,0,0,0,0,0,2,1,114,114,2,2,2,2016,FALSE
248200033,6,14,16,15,19,17,6,18,1,2,0,1,1,3,0,2,5.61,Male,0,1,0,0,0,0,3,3,108,108,2,1,2,2018,TRUE
191933881,12,9,17,19,23,25,30,36,2,2,1,2,1,2,0,2,5.46,Male,0,1,0,0,0,0,2,2,95,95,2,0,0,2020,FALSE
380513987,22,17,26,25,28,30,34,40,3,4,3,2,4,4,1,1,5.40,Male,1,0,0,0,0,0,2,1,120,120,2,2,0,2018,FALSE
988420032,10,15,20,21,25,26,45,42,3,3,1,2,1,4,2,2,5.12,Male,1,0,0,0,0,0,2,1,104,104,2,2,2,2020,FALSE
207872602,11,16,22,20,23,25,14,27,2,3,1,1,1,2,0,0,5.10,Female,1,0,0,0,0,0,2,2,97,97,2,1,0,2020,FALSE
128376499,4,8,23,26,28,30,10,39,1,3,1,2,0,2,0,2,4.57,Male,1,0,0,0,0,0,4,4,95,94,2,0,0,2021,FALSE
423013662,13,16,22,23,24,28,8,26,2,1,1,1,1,2,0,1,5.05,Female,1,0,0,0,0,0,4,3,88,88,2,2,2,2018,FALSE
459526375,5,9,17,15,17,20,20,28,0,3,1,1,0,2,0,2,5.27,Female,0,0,0,0,1,1,2,2,116,116,2,2,2,2020,TRUE
377388176,12,18,21,22,22,31,35,33,2,4,2,2,3,4,2,4,5.28,Female,1,0,0,0,0,0,1,1,97,97,0,0,0,2017,FALSE
882377570,18,21,20,25,26,28,27,35,2,3,1,2,1,2,2,2,4.88,Female,0,0,1,0,0,0,6,5,95,95,1,0,0,2018,FALSE
756883885,11,18,23,21,23,26,32,38,2,2,1,1,1,1,1,2,5.92,Female,1,0,0,0,0,0,3,3,108,108,2,1,2,2020,FALSE
273180401,7,11,19,20,24,28,17,39,1,2,0,2,1,2,0,1,5.64,Female,0,1,0,0,0,0,2,2,114,114,2,0,0,2020,FALSE
768090990,14,12,15,16,18,27,10,19,1,2,1,2,1,1,0,2,4.95,Male,1,0,0,0,0,0,2,1,95,95,2,0,0,2017,TRUE
168420239,11,12,20,22,22,22,50,31,2,5,2,3,1,4,2,3,5.83,Male,1,0,0,0,0,0,3,2,103,103,2,1,1,2017,FALSE
885934735,4,9,19,17,18,23,14,24,1,2,0,2,1,2,1,2,5.33,Female,1,0,0,0,0,0,1,1,103,103,0,0,0,2017,FALSE
225833762,8,18,29,24,27,26,28,30,3,3,1,2,2,2,1,2,5.67,Female,1,0,0,0,0,0,2,1,108,108,2,1,2,2018,FALSE
809685379,11,12,17,14,17,30,45,34,1,2,1,1,1,3,0,0,5.22,Female,1,0,0,0,0,0,2,2,97,97,0,0,0,2018,FALSE
712723904,15,20,24,25,27,29,20,38,3,2,2,3,2,4,1,4,5.76,Male,1,0,0,0,0,0,1,1,96,96,2,1,1,2020,FALSE
885623889,4,16,14,8,15,22,1,15,0,3,0,1,0,2,0,1,5.31,Female,0,1,0,0,0,1,3,1,101,101,2,0,0,2018,TRUE
133667445,10,13,23,19,27,31,27,30,0,4,1,2,1,1,2,2,4.93,Female,1,0,0,0,0,0,2,2,114,114,0,0,0,2017,FALSE
904568999,8,10,17,12,12,17,9,25,1,3,1,2,1,2,0,0,5.26,Male,0,1,0,0,0,0,2,1,89,89,1,1,0,2017,FALSE
779280853,11,19,22,25,25,30,22,32,0,2,0,1,1,1,1,2,5.00,Female,1,0,0,0,0,0,2,1,103,103,2,2,2,2020,FALSE
442255485,15,14,23,24,30,28,24,44,2,3,1,2,1,2,2,2,5.33,Male,0,1,0,0,0,0,2,1,104,104,2,2,2,2020,FALSE
628573948,3,15,17,23,24,31,27,27,4,4,1,2,2,3,2,1,5.10,Female,0,1,0,0,0,1,4,4,102,102,2,2,1,2017,FALSE
124288794,4,18,25,24,27,28,22,23,2,3,1,2,2,1,1,2,6.28,Female,0,1,0,0,0,0,2,2,117,108,1,1,1,2021,FALSE
169290635,11,21,22,29,30,29,25,36,1,3,1,2,1,2,1,2,5.33,Female,1,0,0,0,0,0,4,2,114,114,2,2,1,2016,FALSE
957184175,4,10,23,20,25,25,15,35,2,2,1,1,0,3,2,2,4.68,Female,1,0,0,0,0,0,2,1,120,109,2,2,2,2021,TRUE
289718320,17,20,22,22,24,30,9,38,3,4,1,1,1,3,2,2,5.84,Female,1,0,0,0,0,0,1,1,97,97,1,0,0,2017,FALSE
896786085,11,17,19,19,24,24,14,29,1,4,2,2,1,4,1,2,5.04,Male,1,0,0,0,0,0,3,2,114,114,2,1,1,2020,FALSE
114315000,8,16,22,19,25,30,16,28,2,3,1,1,1,2,2,2,5.23,Male,1,0,0,0,0,0,2,1,114,114,1,1,0,2016,FALSE
251413439,12,17,21,17,23,28,10,23,1,3,1,1,0,2,2,2,5.18,Male,1,0,0,0,0,0,5,1,114,114,2,0,0,2016,FALSE
620365020,9,13,18,23,23,26,24,34,3,2,1,1,1,2,0,2,5.51,Female,1,0,0,0,0,0,3,2,95,92,1,0,0,2021,FALSE
482913587,13,17,20,20,23,26,31,33,1,3,1,2,1,2,1,2,4.74,Female,0,0,1,0,0,0,4,4,117,117,2,1,2,2018,TRUE
614433034,17,17,20,19,19,28,37,33,3,4,1,1,1,2,0,2,5.14,Male,1,0,0,0,0,0,2,2,93,93,2,0,0,2017,FALSE
411606205,25,31,30,31,30,30,34,35,0,4,1,2,3,1,2,2,4.92,Male,1,0,0,0,0,0,2,2,109,109,2,2,1,2020,FALSE
260172785,9,12,22,22,32,31,16,28,2,3,1,1,1,2,2,2,5.14,Male,1,0,0,0,0,0,6,6,95,95,1,0,0,2020,FALSE
214841916,9,17,24,23,23,29,23,36,2,3,1,1,1,4,1,2,5.40,Male,0,1,0,0,0,0,2,2,113,113,2,0,0,2018,FALSE
480753676,18,15,29,24,25,32,23,33,2,2,1,2,2,1,0,2,5.10,Female,0,1,0,0,0,0,3,1,115,115,2,1,0,2017,FALSE
132881217,16,15,16,24,24,28,18,32,2,3,1,2,1,2,2,1,5.47,Male,1,0,0,0,0,0,3,3,97,99,2,1,0,2017,TRUE
642625918,19,18,22,25,25,29,31,30,2,2,1,2,1,2,1,2,4.81,Female,1,0,0,0,0,0,3,2,95,95,2,1,1,2018,FALSE
802909544,16,22,25,23,26,29,17,42,2,4,1,2,1,5,2,2,5.07,Female,1,0,0,0,0,0,1,1,96,95,2,0,0,2021,FALSE
663608149,12,15,20,21,23,30,16,39,2,2,1,1,1,2,1,2,5.65,Male,0,1,0,0,0,0,2,2,101,101,2,0,2,2020,FALSE
371378429,9,16,19,19,22,25,23,32,2,4,1,2,3,4,0,2,5.22,Female,1,0,0,0,0,0,3,3,95,95,2,0,2,2018,FALSE
821410612,14,20,24,23,28,30,35,29,1,3,1,2,2,3,0,3,4.64,Female,0,0,1,0,0,0,2,2,99,99,2,1,1,2017,FALSE
381877922,24,29,33,27,30,27,46,43,3,4,1,2,2,2,1,2,5.72,Female,1,0,0,0,0,0,2,1,109,109,1,0,0,2020,FALSE
474161161,12,14,17,25,25,30,22,31,2,4,2,2,1,4,1,2,5.81,Male,1,0,0,0,0,0,2,1,114,114,2,0,1,2017,FALSE
251670997,7,10,20,24,26,29,22,46,2,2,1,2,1,2,0,2,5.33,Male,0,1,0,0,0,0,1,1,114,102,2,2,0,2021,FALSE
248710964,7,14,17,16,19,19,16,39,1,2,1,1,0,2,2,2,5.04,Female,1,0,0,0,0,0,7,5,97,97,2,1,1,2020,FALSE
477687186,7,11,20,17,19,29,8,27,2,3,1,2,0,1,2,2,5.39,Male,0,1,0,0,0,0,2,1,120,109,2,2,2,2021,FALSE
195403002,6,10,23,21,24,26,6,21,1,2,1,1,0,0,0,1,5.52,Male,0,1,0,0,0,0,3,2,101,101,1,0,0,2016,TRUE
669583081,12,16,19,21,29,30,17,39,3,3,2,2,2,3,2,2,5.37,Male,1,0,0,0,0,0,1,1,120,120,2,1,1,2020,FALSE
678566138,20,23,30,31,30,30,52,48,5,5,2,2,4,5,2,4,5.64,Male,1,0,0,0,0,0,2,1,114,114,2,1,2,2020,FALSE
534959940,6,12,17,10,10,23,18,19,1,2,1,1,1,1,2,2,5.72,Female,1,0,0,0,0,0,2,1,109,109,2,1,1,2020,FALSE
897030676,10,15,20,19,18,23,26,23,1,2,0,1,0,2,2,2,5.27,Female,0,1,0,0,0,0,3,3,95,95,2,0,0,2018,FALSE
943628200,2,13,18,16,21,22,11,19,2,2,1,2,0,1,0,1,5.35,Male,0,1,0,0,0,0,3,2,101,101,2,0,1,2016,FALSE
459202456,15,17,20,20,24,28,52,37,3,5,1,2,2,5,1,3,4.87,Male,1,0,0,0,0,0,4,4,120,120,2,1,2,2017,FALSE
160727620,3,12,14,14,14,15,7,10,0,1,0,1,0,1,0,2,5.03,Male,0,1,0,0,0,1,2,2,95,95,2,0,0,2017,TRUE
405575327,9,12,17,16,20,23,23,35,2,2,1,2,2,2,2,2,5.57,Female,1,0,0,0,0,0,4,2,113,113,1,0,1,2018,FALSE
799679427,16,19,25,27,29,33,15,42,3,3,1,2,2,2,2,2,5.35,Female,1,0,0,0,0,0,3,3,105,105,1,0,1,2020,FALSE
298763566,9,13,17,19,24,29,25,30,0,2,1,1,2,2,1,2,4.87,Male,0,0,0,0,1,0,2,1,110,110,2,1,1,2018,FALSE
418800752,24,25,28,31,26,29,19,33,2,3,2,2,2,2,0,2,4.83,Female,1,0,0,0,0,0,3,2,101,101,2,2,1,2016,FALSE
227449925,12,12,19,22,27,29,27,31,2,3,1,1,2,1,1,2,4.95,Female,1,0,0,0,0,0,2,1,101,101,2,2,1,2020,FALSE
967443196,8,17,18,23,23,25,22,33,1,4,1,2,1,2,1,2,5.52,Female,1,0,0,0,0,0,4,4,94,94,2,0,0,2020,FALSE
161102036,17,19,32,30,28,26,27,38,4,4,2,2,4,3,3,2,5.20,Male,1,0,0,0,0,0,3,1,95,95,0,0,0,2017,FALSE
264930637,9,18,24,25,30,32,7,33,3,4,1,2,1,2,0,0,4.99,Male,1,0,0,0,0,0,2,1,116,116,2,0,0,2018,FALSE
701799077,15,18,26,29,30,30,34,48,4,5,3,3,3,4,2,2,4.91,Male,1,0,0,0,0,0,1,1,91,89,2,0,0,2021,FALSE
582441876,21,30,31,30,31,30,52,46,2,3,1,2,1,1,1,2,5.21,Female,1,0,0,0,0,0,2,2,109,109,2,1,0,2020,FALSE
521068877,1,5,16,22,23,28,3,4,0,3,1,1,0,2,1,2,4.68,Female,1,0,0,0,0,0,3,3,95,95,0,0,0,2020,FALSE
476939540,9,15,19,23,21,27,21,28,2,4,1,2,1,2,0,2,5.81,Male,1,0,0,0,0,0,2,2,95,95,2,1,1,2017,FALSE
703990732,7,13,21,22,23,27,34,33,2,3,1,1,3,2,2,2,5.16,Male,1,0,0,0,0,0,2,1,102,102,2,2,1,2016,FALSE
153829285,4,18,22,20,23,27,10,0,2,3,1,2,1,2,1,2,5.42,Male,0,1,0,0,0,1,2,1,93,93,2,2,0,2018,FALSE
563417016,9,15,19,24,26,28,39,39,2,2,2,2,2,2,1,2,5.89,Male,1,0,0,0,0,0,2,1,120,120,2,2,2,2018,FALSE
132376075,16,18,19,17,20,24,26,22,1,2,1,1,1,1,1,2,5.48,Female,0,1,0,0,0,0,2,1,94,94,2,2,2,2018,TRUE
693401260,5,12,19,20,25,25,10,21,1,2,1,1,1,1,0,2,5.19,Female,0,1,0,0,0,0,3,3,108,108,2,0,2,2018,TRUE
805907523,25,26,31,31,29,32,27,37,4,4,2,4,2,5,2,2,5.90,Female,1,0,0,0,0,0,1,1,101,101,2,2,0,2017,FALSE
826057517,7,10,16,19,20,29,25,28,2,4,1,2,2,0,2,2,4.92,Female,0,0,0,0,1,0,2,2,120,116,1,1,1,2017,FALSE
529722936,9,14,25,24,23,24,23,31,0,2,1,2,0,1,0,2,5.36,Female,1,0,0,0,0,0,3,1,95,95,2,0,0,2018,FALSE
112746417,3,14,19,16,19,21,5,12,2,3,1,2,1,3,1,2,5.62,Female,1,0,0,0,0,0,6,4,95,95,2,0,0,2017,TRUE
393514037,8,17,20,21,27,29,17,33,2,2,1,1,2,1,2,2,5.58,Female,0,1,0,0,0,0,1,1,113,113,1,1,0,2018,FALSE
228491633,14,14,25,18,27,28,13,31,2,4,1,2,2,3,2,2,4.72,Male,1,0,0,0,0,0,3,2,109,109,2,1,2,2018,TRUE
146840468,9,17,16,18,22,28,48,36,2,4,1,2,3,2,1,2,5.40,Male,1,0,0,0,0,0,3,3,95,95,1,1,0,2018,FALSE
758151316,11,11,17,19,17,23,25,36,1,3,2,2,2,2,2,2,5.39,Male,0,1,0,0,0,0,2,2,113,113,2,2,0,2020,FALSE
989881483,10,14,18,19,22,27,24,31,3,3,1,2,2,2,2,2,5.98,Male,0,1,0,0,0,0,1,1,117,117,2,1,2,2018,FALSE
407508706,28,30,31,32,31,30,49,49,3,4,1,2,1,4,2,2,4.99,Female,1,0,0,0,0,0,4,3,114,114,2,2,2,2020,FALSE
932286006,3,14,21,19,22,26,17,31,0,2,1,2,1,0,0,2,5.23,Male,1,0,0,0,0,0,2,1,95,95,2,0,0,2017,TRUE
940973698,11,16,23,27,30,28,21,41,2,2,1,1,0,2,0,0,5.55,Male,0,1,0,0,0,1,2,1,114,104,2,1,0,2021,FALSE
765420587,3,11,22,22,26,29,4,13,1,2,1,2,1,3,0,2,5.11,Male,0,1,0,0,0,0,3,1,95,92,2,2,2,2021,FALSE
397783618,17,27,28,31,30,29,17,51,2,4,1,2,0,3,1,2,5.19,Female,1,0,0,0,0,0,3,1,95,95,2,2,0,2020,FALSE
360171239,21,21,24,32,29,29,24,32,0,4,1,2,2,4,0,0,5.27,Male,1,0,0,0,0,0,2,2,101,101,2,2,2,2016,FALSE
466251021,3,7,12,12,16,27,4,1,1,2,0,1,0,2,1,2,4.61,Female,0,1,0,0,0,1,4,3,97,97,1,0,0,2018,TRUE
859686786,8,11,17,23,23,27,37,28,2,2,2,1,2,3,2,2,5.68,Female,1,0,0,0,0,0,3,3,120,120,2,1,2,2018,FALSE
575596178,15,19,27,32,29,31,34,31,4,5,2,2,4,5,2,3,5.20,Female,1,0,0,0,0,0,2,2,97,97,0,0,0,2017,FALSE
114873694,9,15,17,23,22,26,19,20,2,4,1,1,0,2,0,2,5.40,Male,1,0,0,0,0,0,2,2,78,78,2,0,1,2020,FALSE
824291261,9,14,19,23,28,29,24,27,3,3,2,2,2,3,2,2,5.88,Male,1,0,0,0,0,0,4,3,115,115,2,1,0,2017,FALSE
846852976,0,6,17,16,18,23,6,13,1,2,0,1,0,1,0,1,5.65,Male,0,1,0,0,0,0,1,1,90,90,0,0,0,2018,TRUE
555063877,26,28,28,28,31,32,47,37,4,5,2,4,4,5,2,4,5.64,Male,1,0,0,0,0,0,3,2,101,101,0,0,0,2017,FALSE
239816627,7,14,19,17,20,24,11,23,2,2,1,2,1,2,1,1,6.15,Male,0,1,0,0,0,1,6,3,99,99,2,0,0,2020,FALSE
566739411,10,17,23,19,21,29,16,4,0,2,0,2,0,2,0,2,5.73,Female,1,0,0,0,0,0,2,2,94,94,0,0,0,2017,FALSE
515298953,7,10,17,20,23,26,23,29,1,3,0,2,0,2,0,2,6.25,Female,0,1,0,0,0,0,1,1,78,78,0,0,0,2021,FALSE
186219607,11,18,25,23,24,27,23,25,1,3,0,1,0,2,1,2,4.83,Female,0,1,0,0,0,0,4,2,104,104,2,2,0,2020,FALSE
594449357,10,11,16,25,28,30,30,33,3,5,2,2,3,5,2,3,4.73,Male,1,0,0,0,0,0,3,3,107,96,2,2,0,2021,FALSE
938224395,7,5,18,21,22,25,10,22,1,3,1,2,1,2,2,2,4.81,Female,1,0,0,0,0,0,1,1,120,120,0,0,0,2016,FALSE
735958089,1,10,13,13,17,24,4,4,1,2,0,1,0,1,1,2,5.18,Female,0,0,0,0,1,0,3,3,96,95,2,2,1,2021,TRUE
